,Unnamed: 0.1,date,game_center,geo_location,attendance,capacity,guest,home,streak_home,streak_guest,mon,day,time,dow,night,weekday,April,May,June,July,August,September,December,January,attendace_ratio,pos,visit_code,home_code,popu,land_miles,density,income,true,pred
312,312,2016-11-20 20:30:00,BMO Harris Bradley Center,"Milwaukee, WI",18717,18717,Warriors,Bucks,-3,7,11,20,20,6,1,0,0,0,0,0,0,0,0,0,1.0,5,30,3,559121.0,187.7,2978.8,46132.0,1.0,0.0
313,313,2016-11-20 22:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Bulls,Clippers,2,-1,11,20,22,6,1,0,0,0,0,0,0,0,0,0,1.0,20,4,7,3971883.0,468.7,8474.25,45903.0,1.0,1.0
314,314,2016-11-21 12:00:00,Madison Square Garden,"New York, NY",19812,19763,Hawks,Knicks,1,-2,11,21,12,0,0,1,0,0,0,0,0,0,0,0,1.0024793806608308,12,9,14,8550405.0,302.6,28256.46,59799.0,1.0,1.0
315,315,2016-11-21 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Pacers,Thunder,-1,1,11,21,19,0,1,1,0,0,0,0,0,0,0,0,1.0,7,20,27,419267.0,55.9,7500.3,36797.0,1.0,1.0
316,316,2016-11-21 21:00:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Raptors,Kings,1,-1,11,21,21,0,1,1,0,0,0,0,0,0,0,0,1.0061714285714285,10,23,13,490712.0,97.9,5012.38,46106.0,1.0,1.0
317,317,2016-11-21 21:00:00,Pepsi Center,"Denver, CO",12565,19155,Jazz,Nuggets,1,-4,11,21,21,0,1,1,0,0,0,0,0,0,0,0,0.6559645001305142,17,12,19,682545.0,153.0,4461.08,51088.0,0.0,0.0
318,318,2016-11-21 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Bulls,Lakers,-2,1,11,21,21,0,1,1,0,0,0,0,0,0,0,0,0.996694648478489,20,4,15,3971883.0,468.7,8474.25,45903.0,1.0,1.0
319,319,2016-11-22 19:00:00,Wells Fargo Center,"Philadelphia, PA",16477,20318,Heat,76ers,2,-1,11,22,19,1,1,1,0,0,0,0,0,0,0,0,0.8109558027364898,33,10,0,1567442.0,134.1,11688.61,47528.0,0.0,0.0
320,320,2016-11-22 19:00:00,Verizon Center,"Washington, DC",12790,20173,Suns,Wizards,1,-2,11,22,19,1,1,1,0,0,0,0,0,0,0,0,0.6340157636444753,31,26,31,672228.0,61.0,11020.13,57291.0,0.0,0.0
321,321,2016-11-22 19:00:00,Spectrum Center,"Charlotte, NC",14181,19077,Grizzlies,Hornets,-2,5,11,22,19,1,1,1,0,0,0,0,0,0,0,0,0.743355873565026,23,8,11,132609.0,109.0,1216.6,46119.0,0.0,1.0
322,322,2016-11-22 19:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17923,18165,Warriors,Pacers,-1,8,11,22,19,1,1,1,0,0,0,0,0,0,0,0,0.9866776768510872,6,30,20,853173.0,361.4,2360.74,45548.0,1.0,1.0
323,323,2016-11-22 19:30:00,The Palace of Auburn Hills,"Detroit, MI",13632,22076,Rockets,Pistons,-4,3,11,22,19,1,1,1,0,0,0,0,0,0,0,0,0.617503170864287,28,24,22,677116.0,138.8,4878.36,49160.0,0.0,0.0
324,324,2016-11-22 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",12306,18717,Magic,Bucks,1,-1,11,22,20,1,1,1,0,0,0,0,0,0,0,0,0.6574771598012502,5,16,3,559121.0,187.7,2978.8,46132.0,0.0,0.0
325,325,2016-11-22 20:00:00,Target Center,"Minneapolis, MN",13167,19356,Celtics,Timberwolves,-2,2,11,22,20,1,1,1,0,0,0,0,0,0,0,0,0.6802541847489151,27,6,28,410939.0,54.0,7609.98,54304.0,0.0,0.0
326,326,2016-11-22 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Mavericks,Spurs,6,-6,11,22,20,1,1,1,0,0,0,0,0,0,0,0,0.9912275980840644,0,17,25,1469845.0,460.9,3189.08,39140.0,1.0,1.0
327,327,2016-11-22 22:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Raptors,Clippers,3,-2,11,22,22,1,1,1,0,0,0,0,0,0,0,0,1.0,20,23,7,3971883.0,468.7,8474.25,45903.0,1.0,1.0
328,328,2016-11-23 19:30:00,Madison Square Garden,"New York, NY",19812,19763,Blazers,Knicks,2,0,11,23,19,2,1,1,0,0,0,0,0,0,0,0,1.0024793806608308,12,2,14,8550405.0,302.6,28256.46,59799.0,1.0,1.0
329,329,2016-11-23 19:30:00,Philips Arena,"Atlanta, GA",19120,18729,Pelicans,Hawks,-3,3,11,23,19,2,1,1,0,0,0,0,0,0,0,0,1.0208767152544183,18,21,9,463878.0,133.2,3482.57,51948.0,1.0,1.0
330,330,2016-11-23 21:00:00,Pepsi Center,"Denver, CO",14328,19155,Bulls,Nuggets,2,-1,11,23,21,2,1,1,0,0,0,0,0,0,0,0,0.7480031323414252,17,4,19,682545.0,153.0,4461.08,51088.0,0.0,0.0
331,331,2016-11-23 22:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Thunder,Lakers,1,-2,11,23,22,2,1,1,0,0,0,0,0,0,0,0,0.996694648478489,20,27,15,3971883.0,468.7,8474.25,45903.0,1.0,1.0
332,332,2016-11-24 19:00:00,Wells Fargo Center,"Philadelphia, PA",15880,20318,Grizzlies,76ers,-1,6,11,24,19,3,1,1,0,0,0,0,0,0,0,0,0.7815729894674672,33,8,0,1567442.0,134.1,11688.61,47528.0,0.0,0.0
333,333,2016-11-24 19:00:00,Spectrum Center,"Charlotte, NC",18515,19077,Spurs,Hornets,-3,7,11,24,19,3,1,1,0,0,0,0,0,0,0,0,0.970540441369188,23,25,11,132609.0,109.0,1216.6,46119.0,1.0,1.0
334,334,2016-11-24 19:00:00,Amway Center,"Orlando, FL",17069,18500,Suns,Magic,-2,1,11,24,19,3,1,1,0,0,0,0,0,0,0,0,0.9226486486486486,4,26,16,270934.0,102.4,2645.84,41871.0,1.0,1.0
335,335,2016-11-24 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Blazers,Cavaliers,2,0,11,24,19,3,1,1,0,0,0,0,0,0,0,0,1.0,19,2,5,388072.0,77.7,4994.49,42215.0,1.0,1.0
336,336,2016-11-24 19:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",16032,18165,Hawks,Pacers,-2,1,11,24,19,3,1,1,0,0,0,0,0,0,0,0,0.8825763831544179,6,9,20,853173.0,361.4,2360.74,45548.0,0.0,1.0
337,337,2016-11-24 19:30:00,The Palace of Auburn Hills,"Detroit, MI",14520,22076,Heat,Pistons,1,-2,11,24,19,3,1,1,0,0,0,0,0,0,0,0,0.6577278492480522,28,10,22,677116.0,138.8,4878.36,49160.0,0.0,0.0
338,338,2016-11-24 20:00:00,Toyota Center,"Houston, TX",18055,18104,Raptors,Rockets,-1,1,11,24,20,3,1,1,0,0,0,0,0,0,0,0,0.9972934158197083,29,23,24,2296224.0,599.6,3829.59,44761.0,1.0,1.0
339,339,2016-11-24 20:30:00,American Airlines Center,"Dallas, TX",20042,19200,Clippers,Mavericks,-7,4,11,24,20,3,1,1,0,0,0,0,0,0,0,0,1.0438541666666667,2,7,17,1300092.0,340.5,3818.19,47418.0,1.0,1.0
340,340,2016-11-24 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19229,19911,Nuggets,Jazz,1,-1,11,24,21,3,1,1,0,0,0,0,0,0,0,0,0.9657475767163879,32,19,12,192672.0,111.1,1734.22,48594.0,1.0,1.0
341,341,2016-11-24 21:30:00,Smoothie King Center,"New Orleans, LA",15555,17188,Timberwolves,Pelicans,4,-3,11,24,21,3,1,1,0,0,0,0,0,0,0,0,0.9049918547824063,22,28,21,389617.0,169.4,2299.98,35317.0,1.0,1.0
342,342,2016-11-24 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Lakers,Warriors,9,-1,11,24,22,3,1,1,0,0,0,0,0,0,0,0,1.0,16,15,30,419267.0,55.9,7500.3,63024.0,1.0,1.0
343,343,2016-11-24 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Thunder,Kings,2,-3,11,24,22,3,1,1,0,0,0,0,0,0,0,0,1.0061714285714285,10,27,13,490712.0,97.9,5012.38,46106.0,1.0,1.0
344,344,2016-11-26 13:00:00,TD Garden,"Boston, MA",18624,18624,Spurs,Celtics,-1,8,11,26,13,5,0,0,0,0,0,0,0,0,0,0,1.0,25,25,6,667137.0,48.3,13812.36,52792.0,1.0,1.0
345,345,2016-11-26 19:00:00,Amway Center,"Orlando, FL",17103,18500,Wizards,Magic,-3,2,11,26,19,5,1,0,0,0,0,0,0,0,0,0,0.9244864864864865,4,31,16,270934.0,102.4,2645.84,41871.0,1.0,1.0
346,346,2016-11-26 19:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Mavericks,Cavaliers,3,-8,11,26,19,5,1,0,0,0,0,0,0,0,0,0,1.0,19,17,5,388072.0,77.7,4994.49,42215.0,1.0,1.0
347,347,2016-11-26 19:30:00,Madison Square Garden,"New York, NY",19812,19763,Hornets,Knicks,3,-4,11,26,19,5,1,0,0,0,0,0,0,0,0,0,1.0024793806608308,12,11,14,8550405.0,302.6,28256.46,59799.0,1.0,1.0
348,348,2016-11-26 19:30:00,Wells Fargo Center,"Philadelphia, PA",18234,20318,Bulls,76ers,-2,1,11,26,19,5,1,0,0,0,0,0,0,0,0,0,0.8974308494930603,33,4,0,1567442.0,134.1,11688.61,47528.0,0.0,0.0
349,349,2016-11-26 19:30:00,The Palace of Auburn Hills,"Detroit, MI",17023,22076,Clippers,Pistons,2,-1,11,26,19,5,1,0,0,0,0,0,0,0,0,0,0.7711088965392281,28,7,22,677116.0,138.8,4878.36,49160.0,0.0,0.0
350,350,2016-11-26 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Hawks,Jazz,2,-1,11,26,20,5,1,0,0,0,0,0,0,0,0,0,1.0,32,9,12,192672.0,111.1,1734.22,48594.0,1.0,1.0
351,351,2016-11-26 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",16223,18717,Raptors,Bucks,-1,2,11,26,20,5,1,0,0,0,0,0,0,0,0,0,0.8667521504514613,5,23,3,559121.0,187.7,2978.8,46132.0,0.0,0.0
352,352,2016-11-26 20:00:00,FedExForum,"Memphis, TN",17222,18119,Heat,Grizzlies,-1,1,11,26,20,5,1,0,0,0,0,0,0,0,0,0,0.9504939566201225,9,10,8,655770.0,315.1,2081.15,40201.0,1.0,1.0
353,353,2016-11-26 20:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",16083,18165,Nets,Pacers,1,-6,11,26,20,5,1,0,0,0,0,0,0,0,0,0,0.8853839801816681,6,18,20,853173.0,361.4,2360.74,45548.0,0.0,1.0
354,354,2016-11-26 21:00:00,Pepsi Center,"Denver, CO",14327,19155,Thunder,Nuggets,-2,1,11,26,21,5,1,0,0,0,0,0,0,0,0,0,0.7479509266510049,17,27,19,682545.0,153.0,4461.08,51088.0,0.0,0.0
355,355,2016-11-26 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",16728,18422,Timberwolves,Suns,-1,1,11,26,21,5,1,0,0,0,0,0,0,0,0,0,0.9080447291282162,26,28,26,1563025.0,516.7,3025.01,44752.0,1.0,1.0
356,356,2016-11-26 22:00:00,Moda Center,"Portland, OR",19393,19441,Pelicans,Trail,0,-1,11,26,22,5,1,0,0,0,0,0,0,0,0,0,0.9975309912041561,13,21,29,632309.0,133.4,4739.95,46090.0,1.0,1.0
357,357,2016-11-26 22:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Warriors,Lakers,-2,10,11,26,22,5,1,0,0,0,0,0,0,0,0,0,0.996694648478489,20,30,15,3971883.0,468.7,8474.25,45903.0,1.0,1.0
358,358,2016-11-26 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Rockets,Kings,-1,1,11,26,22,5,1,0,0,0,0,0,0,0,0,0,1.0061714285714285,10,24,13,490712.0,97.9,5012.38,46106.0,1.0,1.0
359,359,2016-11-27 19:00:00,Verizon Center,"Washington, DC",17066,20173,Spurs,Wizards,-1,9,11,27,19,6,1,0,0,0,0,0,0,0,0,0,0.845982253507163,31,25,31,672228.0,61.0,11020.13,57291.0,0.0,1.0
360,360,2016-11-27 19:00:00,Spectrum Center,"Charlotte, NC",19195,19077,Knicks,Hornets,1,-1,11,27,19,6,1,0,0,0,0,0,0,0,0,0,1.006185458929601,23,14,11,132609.0,109.0,1216.6,46119.0,1.0,1.0
361,361,2016-11-27 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Pistons,Thunder,2,-1,11,27,20,6,1,0,0,0,0,0,0,0,0,0,1.0,7,22,27,419267.0,55.9,7500.3,36797.0,1.0,1.0
362,362,2016-11-27 20:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Grizzlies,Heat,-1,1,11,27,20,6,1,0,0,0,0,0,0,0,0,0,1.0,3,8,10,441003.0,35.9,12284.21,38632.0,1.0,1.0
363,363,2016-11-27 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Timberwolves,Warriors,11,-1,11,27,22,6,1,0,0,0,0,0,0,0,0,0,1.0,16,28,30,419267.0,55.9,7500.3,63024.0,1.0,1.0
364,364,2016-11-28 13:00:00,Wells Fargo Center,"Philadelphia, PA",19311,20318,Cavaliers,76ers,-3,4,11,28,13,0,0,1,0,0,0,0,0,0,0,0,0.950438035239689,33,5,0,1567442.0,134.1,11688.61,47528.0,1.0,0.0
365,365,2016-11-28 15:30:00,Talking Stick Resort Arena,"Phoenix, AZ",15365,18422,Nuggets,Suns,-2,1,11,28,15,0,0,1,0,0,0,0,0,0,0,0,0.8340571056345674,26,19,26,1563025.0,516.7,3025.01,44752.0,0.0,1.0
366,366,2016-11-28 18:00:00,Amway Center,"Orlando, FL",16521,18500,Bucks,Magic,-4,1,11,28,18,0,0,1,0,0,0,0,0,0,0,0,0.8930270270270271,4,3,16,270934.0,102.4,2645.84,41871.0,0.0,1.0
367,367,2016-11-28 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",15572,18165,Clippers,Pacers,2,-2,11,28,18,0,0,1,0,0,0,0,0,0,0,0,0.857252958987063,6,7,20,853173.0,361.4,2360.74,45548.0,0.0,1.0
368,368,2016-11-28 19:00:00,American Airlines Center,"Dallas, TX",19302,19200,Pelicans,Mavericks,1,-2,11,28,19,0,1,1,0,0,0,0,0,0,0,0,1.0053125,2,21,17,1300092.0,340.5,3818.19,47418.0,1.0,1.0
369,369,2016-11-28 21:00:00,Moda Center,"Portland, OR",19393,19441,Rockets,Trail,0,2,11,28,21,0,1,1,0,0,0,0,0,0,0,0,0.9975309912041561,13,24,29,632309.0,133.4,4739.95,46090.0,1.0,1.0
370,370,2016-11-28 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Hawks,Lakers,1,-2,11,28,21,0,1,1,0,0,0,0,0,0,0,0,0.996694648478489,20,9,15,3971883.0,468.7,8474.25,45903.0,1.0,1.0
371,371,2016-11-29 19:00:00,Verizon Center,"Washington, DC",12571,20173,Kings,Wizards,1,-1,11,29,19,1,1,1,0,0,0,0,0,0,0,0,0.6231596688643236,31,13,31,672228.0,61.0,11020.13,57291.0,0.0,0.0
372,372,2016-11-29 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,76ers,Raptors,3,-4,11,29,19,1,1,1,0,0,0,0,0,0,0,0,1.0,1,0,23,2731571.0,243.33,11225.79,58381.0,1.0,1.0
373,373,2016-11-29 19:30:00,Madison Square Garden,"New York, NY",19812,19763,Thunder,Knicks,-2,3,11,29,19,1,1,1,0,0,0,0,0,0,0,0,1.0024793806608308,12,27,14,8550405.0,302.6,28256.46,59799.0,1.0,1.0
374,374,2016-11-29 19:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Celtics,Heat,-2,1,11,29,19,1,1,1,0,0,0,0,0,0,0,0,1.0,3,6,10,441003.0,35.9,12284.21,38632.0,1.0,1.0
375,375,2016-11-29 20:00:00,FedExForum,"Memphis, TN",13143,18119,Hornets,Grizzlies,-1,2,11,29,20,1,1,1,0,0,0,0,0,0,0,0,0.7253711573486396,9,11,8,655770.0,315.1,2081.15,40201.0,0.0,1.0
376,376,2016-11-29 20:00:00,Target Center,"Minneapolis, MN",9384,19356,Jazz,Timberwolves,-2,3,11,29,20,1,1,1,0,0,0,0,0,0,0,0,0.4848109113453193,27,12,28,410939.0,54.0,7609.98,54304.0,0.0,0.0
377,377,2016-11-29 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Hawks,Warriors,12,-3,11,29,22,1,1,1,0,0,0,0,0,0,0,0,1.0,16,9,30,419267.0,55.9,7500.3,63024.0,1.0,1.0
378,378,2016-11-30 19:00:00,Spectrum Center,"Charlotte, NC",14266,19077,Pistons,Hornets,-1,1,11,30,19,2,1,1,0,0,0,0,0,0,0,0,0.7478115007600776,23,22,11,132609.0,109.0,1216.6,46119.0,0.0,1.0
379,379,2016-11-30 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",16559,18717,Cavaliers,Bucks,2,-1,11,30,20,2,1,1,0,0,0,0,0,0,0,0,0.8847037452583213,5,5,3,559121.0,187.7,2978.8,46132.0,0.0,0.0
380,380,2016-11-30 20:00:00,Smoothie King Center,"New Orleans, LA",14024,17188,Lakers,Pelicans,1,-1,11,30,20,2,1,1,0,0,0,0,0,0,0,0,0.815918082383058,22,15,21,389617.0,169.4,2299.98,35317.0,0.0,1.0
381,381,2016-11-30 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Magic,Spurs,-1,1,11,30,20,2,1,1,0,0,0,0,0,0,0,0,0.9912275980840644,0,16,25,1469845.0,460.9,3189.08,39140.0,1.0,1.0
382,382,2016-11-30 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Rockets,Jazz,4,-1,11,30,21,2,1,1,0,0,0,0,0,0,0,0,1.0,32,24,12,192672.0,111.1,1734.22,48594.0,1.0,1.0
383,383,2016-12-01 19:30:00,TD Garden,"Boston, MA",17338,18624,Pistons,Celtics,-1,2,12,1,19,3,1,1,0,0,0,0,0,0,1,0,0.9309493127147767,25,22,6,667137.0,48.3,13812.36,52792.0,1.0,1.0
384,384,2016-12-01 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Grizzlies,Raptors,4,-2,12,1,19,3,1,1,0,0,0,0,0,0,1,0,1.0,1,8,23,2731571.0,243.33,11225.79,58381.0,1.0,1.0
385,385,2016-12-01 20:00:00,United Center,"Chicago, IL",21773,20917,Lakers,Bulls,-1,1,12,1,20,3,1,1,0,0,0,0,0,0,1,0,1.0409236506191137,30,15,4,2720546.0,227.6,11953.19,51046.0,1.0,1.0
386,386,2016-12-01 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Wizards,Thunder,4,-1,12,1,20,3,1,1,0,0,0,0,0,0,1,0,1.0,7,31,27,419267.0,55.9,7500.3,36797.0,1.0,1.0
387,387,2016-12-01 20:00:00,Target Center,"Minneapolis, MN",13987,19356,Knicks,Timberwolves,-3,1,12,1,20,3,1,1,0,0,0,0,0,0,1,0,0.7226183095680926,27,14,28,410939.0,54.0,7609.98,54304.0,0.0,0.0
388,388,2016-12-01 20:30:00,American Airlines Center,"Dallas, TX",19245,19200,Spurs,Mavericks,-1,1,12,1,20,3,1,1,0,0,0,0,0,0,1,0,1.00234375,2,25,17,1300092.0,340.5,3818.19,47418.0,1.0,1.0
389,389,2016-12-01 21:00:00,Pepsi Center,"Denver, CO",11471,19155,Heat,Nuggets,-1,1,12,1,21,3,1,1,0,0,0,0,0,0,1,0,0.5988514748107544,17,10,19,682545.0,153.0,4461.08,51088.0,0.0,0.0
390,390,2016-12-01 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",15909,18422,Hawks,Suns,1,-4,12,1,21,3,1,1,0,0,0,0,0,0,1,0,0.8635870155249159,26,9,26,1563025.0,516.7,3025.01,44752.0,0.0,1.0
391,391,2016-12-01 22:00:00,Moda Center,"Portland, OR",19107,19441,Pacers,Trail,0,-1,12,1,22,3,1,1,0,0,0,0,0,0,1,0,0.9828198137955867,13,20,29,632309.0,133.4,4739.95,46090.0,1.0,1.0
392,392,2016-12-03 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Lakers,Raptors,5,-1,12,3,19,5,1,0,0,0,0,0,0,0,1,0,1.0,1,15,23,2731571.0,243.33,11225.79,58381.0,1.0,1.0
393,393,2016-12-03 19:30:00,Madison Square Garden,"New York, NY",19812,19763,Timberwolves,Knicks,2,-4,12,3,19,5,1,0,0,0,0,0,0,0,1,0,1.0024793806608308,12,28,14,8550405.0,302.6,28256.46,59799.0,1.0,1.0
394,394,2016-12-03 20:00:00,United Center,"Chicago, IL",21775,20917,Cavaliers,Bulls,1,-3,12,3,20,5,1,0,0,0,0,0,0,0,1,0,1.0410192666252331,30,5,4,2720546.0,227.6,11953.19,51046.0,1.0,1.0
395,395,2016-12-03 20:00:00,Smoothie King Center,"New Orleans, LA",16538,17188,Clippers,Pelicans,-1,2,12,3,20,5,1,0,0,0,0,0,0,0,1,0,0.9621829183151036,22,7,21,389617.0,169.4,2299.98,35317.0,1.0,1.0
396,396,2016-12-03 20:00:00,Philips Arena,"Atlanta, GA",15500,18729,Pistons,Hawks,-5,3,12,3,20,5,1,0,0,0,0,0,0,0,1,0,0.8275935714667094,18,22,9,463878.0,133.2,3482.57,51948.0,0.0,1.0
397,397,2016-12-03 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Wizards,Spurs,2,-2,12,3,20,5,1,0,0,0,0,0,0,0,1,0,0.9912275980840644,0,31,25,1469845.0,460.9,3189.08,39140.0,1.0,1.0
398,398,2016-12-03 22:30:00,Pepsi Center,"Denver, CO",15549,19155,Rockets,Nuggets,-2,2,12,3,22,5,1,0,0,0,0,0,0,0,1,0,0.8117462803445575,17,24,19,682545.0,153.0,4461.08,51088.0,0.0,0.0
399,399,2016-12-04 17:00:00,BMO Harris Bradley Center,"Milwaukee, WI",15565,18717,Nets,Bucks,4,-2,12,4,17,6,0,0,0,0,0,0,0,0,1,0,0.8315969439546936,5,18,3,559121.0,187.7,2978.8,46132.0,0.0,0.0
400,400,2016-12-04 19:00:00,Spectrum Center,"Charlotte, NC",16982,19077,Timberwolves,Hornets,-1,1,12,4,19,6,1,0,0,0,0,0,0,0,1,0,0.890181894427845,23,28,11,132609.0,109.0,1216.6,46119.0,0.0,1.0
401,401,2016-12-04 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Hawks,Raptors,6,-6,12,4,19,6,1,0,0,0,0,0,0,0,1,0,1.0,1,9,23,2731571.0,243.33,11225.79,58381.0,1.0,1.0
402,402,2016-12-04 19:30:00,Wells Fargo Center,"Philadelphia, PA",17063,20318,Celtics,76ers,-6,2,12,4,19,6,1,0,0,0,0,0,0,0,1,0,0.8397972241362339,33,6,0,1567442.0,134.1,11688.61,47528.0,0.0,0.0
403,403,2016-12-04 20:00:00,FedExForum,"Memphis, TN",17017,18119,Lakers,Grizzlies,2,-2,12,4,20,6,1,0,0,0,0,0,0,0,1,0,0.9391798664385451,9,15,8,655770.0,315.1,2081.15,40201.0,1.0,1.0
404,404,2016-12-04 20:30:00,American Airlines Center,"Dallas, TX",19857,19200,Bulls,Mavericks,1,-1,12,4,20,6,1,0,0,0,0,0,0,0,1,0,1.03421875,2,4,17,1300092.0,340.5,3818.19,47418.0,1.0,1.0
405,405,2016-12-04 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Nuggets,Jazz,1,-3,12,4,21,6,1,0,0,0,0,0,0,0,1,0,1.0,32,19,12,192672.0,111.1,1734.22,48594.0,1.0,1.0
406,406,2016-12-04 22:00:00,Moda Center,"Portland, OR",19393,19441,Heat,Trail,0,-1,12,4,22,6,1,0,0,0,0,0,0,0,1,0,0.9975309912041561,13,10,29,632309.0,133.4,4739.95,46090.0,1.0,1.0
407,407,2016-12-05 18:00:00,The Palace of Auburn Hills,"Detroit, MI",15206,22076,Magic,Pistons,-1,2,12,5,18,0,0,1,0,0,0,0,0,0,1,0,0.6888023192607357,28,16,22,677116.0,138.8,4878.36,49160.0,0.0,0.0
408,408,2016-12-05 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Pelicans,Thunder,5,-2,12,5,19,0,1,1,0,0,0,0,0,0,1,0,1.0,7,21,27,419267.0,55.9,7500.3,36797.0,1.0,1.0
409,409,2016-12-05 19:30:00,Madison Square Garden,"New York, NY",19812,19763,Kings,Knicks,3,-3,12,5,19,0,1,1,0,0,0,0,0,0,1,0,1.0024793806608308,12,13,14,8550405.0,302.6,28256.46,59799.0,1.0,1.0
410,410,2016-12-05 21:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Pacers,Clippers,-1,1,12,5,21,0,1,1,0,0,0,0,0,0,1,0,1.0,20,20,7,3971883.0,468.7,8474.25,45903.0,1.0,1.0
411,411,2016-12-06 19:00:00,Wells Fargo Center,"Philadelphia, PA",11815,20318,Nuggets,76ers,-7,1,12,6,19,1,1,1,0,0,0,0,0,0,1,0,0.5815040850477409,33,19,0,1567442.0,134.1,11688.61,47528.0,0.0,0.0
412,412,2016-12-06 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Cavaliers,Raptors,-1,1,12,6,19,1,1,1,0,0,0,0,0,0,1,0,1.0,1,5,23,2731571.0,243.33,11225.79,58381.0,1.0,1.0
413,413,2016-12-06 19:30:00,Philips Arena,"Atlanta, GA",14654,18729,Thunder,Hawks,-7,6,12,6,19,1,1,1,0,0,0,0,0,0,1,0,0.7824229804047199,18,27,9,463878.0,133.2,3482.57,51948.0,0.0,0.0
414,414,2016-12-06 20:00:00,United Center,"Chicago, IL",21351,20917,Blazers,Bulls,-2,0,12,6,20,1,1,1,0,0,0,0,0,0,1,0,1.0207486733279152,30,2,4,2720546.0,227.6,11953.19,51046.0,1.0,1.0
415,415,2016-12-06 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",14256,18717,Spurs,Bucks,-1,3,12,6,20,1,1,1,0,0,0,0,0,0,1,0,0.7616605225196346,5,25,3,559121.0,187.7,2978.8,46132.0,0.0,0.0
416,416,2016-12-06 20:00:00,Smoothie King Center,"New Orleans, LA",13795,17188,Grizzlies,Pelicans,-3,3,12,6,20,1,1,1,0,0,0,0,0,0,1,0,0.8025948336048406,22,8,21,389617.0,169.4,2299.98,35317.0,0.0,1.0
417,417,2016-12-06 20:00:00,Toyota Center,"Houston, TX",15730,18104,Celtics,Rockets,3,-1,12,6,20,1,1,1,0,0,0,0,0,0,1,0,0.8688687582854617,29,6,24,2296224.0,599.6,3829.59,44761.0,0.0,1.0
418,418,2016-12-06 20:30:00,American Airlines Center,"Dallas, TX",19228,19200,Hornets,Mavericks,-1,1,12,6,20,1,1,1,0,0,0,0,0,0,1,0,1.0014583333333333,2,11,17,1300092.0,340.5,3818.19,47418.0,1.0,1.0
419,419,2016-12-06 22:30:00,STAPLES Center,"Los Angeles, CA",18279,19060,Jazz,Lakers,-3,2,12,6,22,1,1,1,0,0,0,0,0,0,1,0,0.9590241343126967,20,12,15,3971883.0,468.7,8474.25,45903.0,1.0,1.0
420,420,2016-12-06 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Pacers,Warriors,2,-1,12,6,22,1,1,1,0,0,0,0,0,0,1,0,1.0,16,20,30,419267.0,55.9,7500.3,63024.0,1.0,1.0
421,421,2016-12-07 19:00:00,Verizon Center,"Washington, DC",12116,20173,Magic,Wizards,-1,3,12,7,19,2,1,1,0,0,0,0,0,0,1,0,0.6006047687503098,31,16,31,672228.0,61.0,11020.13,57291.0,0.0,0.0
